508,4,24, 2,14,1,3,4,2,2,28,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1.0
509,4,39, 2,86,2,5,3,2,3,45,3,1,1,2,1,0,1,1,0,0,1,0,0,0,1.0
510,1,12, 2,8,1,4,3,2,1,26,3,1,1,1,1,1,0,1,0,0,1,0,0,1,2.0
511,4,36, 2,47,1,3,3,2,4,32,3,1,1,2,1,0,1,1,0,0,0,0,0,0,1.0
512,3,15, 2,27,1,4,3,4,2,26,3,1,1,2,1,0,0,1,0,1,0,0,0,1,1.0
513,2,12, 3,6,1,3,4,4,1,20,3,2,1,1,1,0,0,0,1,1,0,0,0,1,1.0
514,4,24, 2,23,5,2,3,1,2,54,3,1,1,1,1,1,0,1,0,0,1,0,0,1,1.0
515,1,6, 4,6,1,4,2,3,2,37,3,2,1,1,2,1,0,1,0,0,1,0,0,1,1.0
516,1,6, 4,14,1,2,3,4,1,40,3,1,2,1,2,1,0,1,0,0,1,0,1,0,1.0
517,4,36, 4,71,1,2,2,4,2,23,3,2,1,2,1,0,0,1,0,1,0,0,0,1,2.0
518,1,6, 2,12,2,5,3,2,2,43,3,1,1,2,1,1,0,1,0,0,1,0,0,1,1.0
519,4,6, 4,7,5,5,3,4,4,36,3,2,1,1,1,0,0,1,0,0,0,0,0,1,1.0
520,4,24, 4,55,1,5,3,4,4,44,3,2,1,1,1,0,0,1,0,0,0,0,0,1,1.0
521,1,18, 2,32,1,3,2,2,1,24,3,1,1,1,1,0,0,1,0,0,1,0,0,1,2.0
522,1,48, 0,71,1,3,3,4,4,53,3,2,2,1,1,0,0,1,0,0,0,0,0,1,2.0
523,4,24, 2,35,2,4,2,4,3,23,3,1,1,1,1,0,1,1,0,0,1,0,0,1,1.0
524,2,18, 2,11,1,3,2,4,1,26,3,1,2,1,1,0,0,0,0,0,1,0,1,0,1.0
525,2,26, 2,80,1,2,3,3,3,30,3,2,1,1,1,0,1,1,0,0,1,0,0,1,1.0
526,4,15, 4,15,2,3,2,3,3,31,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1.0
527,4,4, 4,15,1,4,3,1,1,42,3,2,2,1,1,0,0,1,0,0,1,0,1,0,1.0
528,1,36, 2,23,1,3,1,4,3,31,3,1,1,1,1,0,0,1,0,1,0,0,0,1,2.0
529,1,6, 2,7,1,2,3,4,1,41,3,1,2,2,1,1,0,1,0,0,1,0,1,0,1.0
530,2,36, 2,23,1,4,3,1,3,32,3,2,2,1,1,0,0,1,0,0,1,0,0,1,1.0
531,2,15, 2,26,2,3,2,4,3,28,3,2,1,2,1,1,0,1,0,1,0,0,0,1,2.0
532,4,12, 3,15,1,3,4,4,1,41,3,1,1,1,1,0,1,1,0,1,0,0,0,1,1.0
533,4,24, 2,13,2,4,4,3,2,26,3,1,1,2,1,0,0,1,0,0,1,0,0,1,1.0
534,4,24, 2,31,5,2,3,2,3,25,3,2,1,1,1,0,0,1,0,0,1,0,0,1,1.0
535,3,21, 4,23,1,2,1,1,3,33,3,1,1,1,1,0,0,1,0,1,0,0,0,1,2.0
536,1,6, 2,14,5,1,2,3,2,75,3,1,1,2,1,1,0,1,0,0,1,0,0,0,1.0
537,2,18, 4,36,1,5,2,4,2,37,3,1,1,2,1,0,0,1,0,0,1,0,0,1,1.0
538,1,48, 2,78,1,5,3,4,4,42,1,1,1,1,1,1,0,1,0,0,0,0,0,0,2.0
539,3,18, 2,30,1,2,2,1,2,45,2,1,1,1,1,0,0,1,0,0,1,0,1,0,1.0
540,2,12, 2,15,1,2,4,1,1,23,3,1,1,1,1,0,0,1,0,1,0,0,0,1,2.0
541,4,24, 3,20,1,5,3,4,4,60,3,2,1,2,1,1,0,1,0,0,0,0,0,1,1.0
542,1,30, 2,64,5,5,3,4,2,31,3,1,1,1,1,0,0,1,0,0,1,0,0,1,2.0
543,3,18, 2,29,1,3,3,1,1,34,3,1,2,1,1,0,0,1,0,0,1,0,1,0,2.0
544,4,12, 4,13,1,5,3,4,1,61,3,2,1,1,1,1,0,1,0,0,1,0,1,0,1.0
545,1,24, 3,13,1,1,3,2,1,43,3,2,2,1,1,1,0,1,0,0,0,0,0,1,2.0
546,4,24, 4,20,1,3,2,4,3,37,3,1,1,2,1,1,0,1,0,0,1,0,0,1,1.0
547,4,24, 2,16,1,4,3,1,3,32,1,1,2,1,1,0,0,1,0,0,1,0,0,1,1.0
548,1,12, 1,6,1,3,2,4,1,24,1,1,1,1,1,0,0,1,0,0,1,0,1,0,2.0
549,4,48, 4,89,5,4,3,1,4,35,3,2,1,2,1,0,1,1,0,0,0,0,0,1,1.0
550,4,12, 4,10,5,4,2,4,1,23,3,2,1,1,1,0,0,1,0,0,1,0,0,1,1.0
551,4,6, 1,18,3,5,3,4,2,45,1,1,2,1,1,0,0,1,0,0,1,0,1,0,1.0
552,1,48, 2,70,1,4,4,1,1,34,3,2,1,2,1,0,0,0,0,0,1,0,0,1,2.0
553,2,12, 4,20,2,2,3,1,3,27,3,1,1,1,1,1,0,1,0,0,1,0,0,1,1.0
554,2,9, 2,12,1,4,2,4,2,67,3,2,1,2,1,0,0,1,0,0,1,0,0,0,1.0
555,2,12, 2,13,1,2,3,1,3,22,2,1,1,1,1,0,0,1,0,0,1,0,0,1,2.0
556,2,18, 0,23,2,2,2,3,3,28,3,2,1,1,1,1,0,1,0,0,1,0,0,1,2.0
557,4,21, 0,50,5,3,2,4,2,29,1,2,1,2,1,1,0,1,0,0,1,0,0,1,2.0
558,1,24, 1,36,1,4,3,4,3,27,1,1,1,1,1,0,0,1,0,0,1,0,0,1,2.0
559,2,18, 4,19,1,2,3,2,1,31,3,2,1,1,1,0,0,1,0,0,1,0,1,0,2.0
560,1,24, 2,30,5,5,3,4,4,49,1,1,2,2,1,0,1,1,0,0,0,0,0,1,1.0
561,1,24, 1,15,1,4,3,4,3,24,1,1,1,1,1,0,0,0,0,1,0,0,1,0,2.0
562,3,6, 3,7,1,2,2,1,2,29,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1.0
563,2,36,2,124,5,3,3,4,4,37,3,1,1,2,1,1,0,1,0,0,0,0,0,1,2.0
564,2,24, 3,47,5,3,3,2,2,37,1,2,1,2,1,0,0,1,0,0,1,0,0,0,1.0
565,2,24, 3,16,2,4,2,2,2,23,3,2,1,2,1,0,0,1,0,1,0,0,0,1,1.0
566,1,12, 2,14,1,4,1,3,3,36,3,1,1,1,1,1,0,1,0,0,1,0,0,1,2.0
567,4,24, 4,26,4,5,3,2,3,34,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1.0
568,2,48, 2,40,5,4,3,1,3,41,3,2,2,2,1,0,0,1,0,0,1,0,0,1,1.0
569,1,48, 2,68,1,3,2,2,3,31,3,1,1,2,1,0,0,1,0,0,1,0,0,1,2.0
570,1,24, 2,32,1,2,2,4,1,23,3,1,1,2,1,0,0,1,0,1,0,0,1,0,2.0
571,4,30, 4,60,1,4,3,2,3,38,3,1,1,1,1,0,0,0,1,0,1,0,0,1,1.0
572,4,24, 2,54,5,1,2,4,2,26,3,1,1,2,1,0,1,1,0,1,0,0,0,0,1.0
573,1,15, 2,8,1,3,2,4,2,22,3,1,1,1,1,0,0,1,0,0,1,0,1,0,1.0
574,2,9, 2,11,1,5,3,4,3,27,3,2,1,1,1,0,0,1,0,0,1,0,1,0,1.0
575,4,15, 4,28,1,4,2,3,3,24,1,2,1,1,1,0,0,0,1,0,1,0,0,1,1.0
576,2,12, 2,29,1,4,2,1,1,27,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1.0
577,4,24, 4,19,5,3,2,2,3,33,3,2,1,2,1,0,0,1,0,0,1,0,0,1,1.0
578,2,36, 4,28,1,2,1,4,3,27,3,2,1,1,1,1,0,1,0,0,1,0,0,1,2.0
579,4,24, 2,9,1,2,4,3,3,27,3,2,1,1,1,0,0,1,0,0,1,0,1,0,1.0
580,2,18, 4,11,1,5,3,3,1,30,1,2,1,1,1,1,0,0,0,0,1,0,0,1,2.0
581,2,12, 4,31,1,2,3,3,1,49,1,2,2,1,1,1,0,1,0,0,1,0,1,0,1.0
582,4,9, 2,14,1,3,2,2,1,26,3,1,1,1,1,0,0,1,0,1,0,0,0,1,1.0
583,2,36, 2,24,1,2,3,1,4,33,3,1,1,1,1,0,0,1,0,1,0,0,1,0,2.0
584,4,12, 2,21,5,5,2,4,4,52,3,1,1,2,1,1,0,1,0,0,0,0,0,0,1.0
585,1,18, 2,20,1,3,2,4,1,20,1,1,1,1,1,0,0,1,0,1,0,0,0,1,2.0
586,1,9, 4,28,1,3,3,2,1,36,3,2,2,1,1,1,0,1,0,1,0,0,0,1,1.0
587,1,12, 2,13,1,3,3,1,2,21,3,1,1,1,1,0,0,0,0,0,1,0,1,0,1.0
588,1,18, 2,12,1,3,4,3,1,47,3,1,1,2,1,0,0,1,0,0,1,0,1,0,2.0
589,1,12, 4,22,1,5,3,3,2,60,3,2,1,1,1,0,0,1,0,0,1,0,0,1,2.0
590,1,12, 4,4,1,4,2,3,1,58,3,4,1,2,1,0,0,1,0,0,1,0,1,0,1.0
591,2,24, 3,20,5,3,2,4,3,42,3,2,1,2,1,1,0,1,0,1,0,0,0,1,1.0
592,4,21, 2,16,4,5,2,4,1,36,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1.0
593,2,24, 2,27,1,3,2,4,2,20,3,1,1,2,1,1,0,1,0,1,0,0,1,0,2.0
594,1,24, 1,14,5,5,3,3,3,40,2,1,1,2,1,0,0,1,0,0,1,0,0,0,2.0
595,2,6, 1,9,2,2,2,1,2,32,2,1,1,1,1,1,0,1,0,0,1,0,1,0,2.0
596,1,24, 2,14,1,4,2,4,3,23,3,2,1,1,1,1,0,1,0,1,0,0,0,1,2.0
597,2,24, 0,42,1,3,3,4,1,36,3,3,1,2,1,0,0,1,0,0,1,0,1,0,2.0
598,4,18, 4,28,1,4,3,2,2,31,1,2,1,1,1,1,0,1,0,0,1,0,0,1,2.0
599,4,24, 3,39,1,3,3,2,4,32,3,1,1,1,1,0,0,1,0,0,0,0,0,1,1.0
600,2,7, 2,23,1,2,2,1,1,45,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1.0
601,2,9, 2,9,1,3,2,1,2,30,3,1,1,1,1,0,0,1,0,0,1,0,0,1,2.0
602,2,24, 1,18,1,4,2,4,4,34,1,1,1,1,1,0,0,1,0,0,0,0,1,0,2.0
603,4,36, 2,33,1,3,2,2,3,28,3,1,1,2,1,0,0,1,0,0,1,0,0,0,2.0
604,3,10, 2,13,1,2,2,2,2,23,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1.0
605,1,24, 1,28,3,3,3,4,1,22,2,1,1,2,1,0,0,1,0,0,1,0,0,1,1.0
606,4,24, 4,45,1,3,3,2,1,74,3,1,1,2,1,0,0,1,0,0,1,0,0,0,1.0
607,2,36, 2,27,2,3,2,4,4,50,3,1,1,1,1,0,0,0,1,0,0,0,0,1,2.0
608,4,18, 2,21,1,2,3,1,1,33,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1.0
609,4,15, 2,13,5,5,3,4,4,45,1,1,2,1,1,0,1,1,0,0,0,0,0,1,1.0
610,1,12, 2,7,2,1,2,3,2,22,3,1,1,1,1,0,0,1,0,0,1,0,0,1,2.0
611,3,10, 2,12,2,5,2,4,4,48,3,1,2,1,1,1,0,1,0,0,0,0,1,0,2.0
612,1,21, 2,34,4,2,2,2,3,29,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1.0
613,1,24, 1,36,1,3,2,4,3,22,1,1,1,1,2,0,1,0,0,1,0,0,0,1,1.0
614,4,18, 3,18,1,4,2,1,1,22,3,1,1,1,1,0,0,1,0,0,1,0,0,1,2.0
615,2,48,0,122,5,3,3,2,3,48,1,1,1,2,1,0,0,1,0,0,1,0,0,0,1.0
616,2,60, 3,92,5,3,3,2,4,27,3,1,1,1,1,0,0,1,0,0,0,0,0,0,1.0
617,1,6, 4,37,1,3,3,3,1,37,3,3,2,1,1,1,0,1,0,1,0,0,0,1,1.0
618,2,30, 2,34,2,3,2,4,3,21,3,1,1,1,1,0,0,0,1,1,0,0,0,1,2.0
619,4,12, 2,6,1,3,1,2,1,49,3,1,1,1,1,1,0,1,0,0,1,0,1,0,1.0
620,2,21, 4,37,1,4,3,3,2,27,3,2,1,1,1,0,0,1,0,0,1,0,0,1,1.0
621,4,18, 4,15,1,3,3,2,2,32,1,2,1,1,1,1,0,1,0,0,1,0,0,1,2.0
622,4,48, 2,39,5,3,1,2,1,38,1,1,1,1,1,0,0,1,0,0,1,0,0,1,2.0
623,1,12, 2,19,1,2,2,1,3,22,3,1,1,1,1,0,0,1,0,1,0,0,0,1,1.0
624,1,18, 2,26,1,3,3,4,4,65,3,2,1,1,1,0,0,1,0,0,0,0,0,1,2.0
625,4,15, 2,20,5,5,3,2,3,35,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1.0
626,3,6, 2,21,1,3,3,2,1,41,3,1,1,2,1,0,0,1,0,0,1,0,0,1,1.0
627,2,9, 1,14,2,4,3,3,4,29,3,1,1,1,1,1,0,1,0,0,1,0,0,1,2.0
628,4,42, 4,40,3,3,3,4,1,36,3,2,1,2,1,0,0,1,0,0,1,0,0,1,1.0
629,4,9, 2,38,5,5,3,4,1,64,3,1,1,1,1,0,0,1,0,0,1,0,1,0,1.0
630,1,24, 2,37,1,3,2,4,3,28,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1.0
631,1,18, 1,16,1,3,3,3,3,44,1,1,1,1,1,0,0,1,0,0,1,0,0,1,2.0
632,2,15, 2,14,5,2,3,1,2,23,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1.0
633,4,9, 2,20,1,2,2,2,3,19,3,2,1,1,1,0,0,0,1,1,0,0,0,1,2.0
634,2,24, 2,14,1,2,2,4,3,25,3,1,1,2,1,1,0,1,0,0,1,0,1,0,2.0
635,4,12, 2,14,1,5,3,4,2,47,1,3,2,2,1,0,0,1,0,0,1,0,0,1,1.0
636,4,24, 2,14,3,4,2,1,3,28,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1.0
637,4,60,3,157,1,4,3,4,3,21,3,2,1,2,1,0,0,1,0,0,1,0,0,1,1.0
638,4,12, 2,15,1,2,2,3,3,34,3,1,2,1,1,0,0,1,0,0,1,0,0,1,1.0
639,1,42, 3,44,1,4,3,2,2,26,1,2,2,2,1,0,0,1,0,0,1,0,0,1,2.0
640,1,18, 2,8,1,1,2,1,1,27,3,1,1,1,1,0,0,1,0,0,1,1,0,0,2.0
641,2,15, 2,13,1,5,3,4,3,38,3,2,1,1,1,0,0,1,0,0,1,0,1,0,1.0
642,4,15, 2,46,2,3,3,2,2,40,3,1,1,2,1,0,0,1,0,0,1,0,0,0,2.0
643,4,24, 4,19,1,4,4,2,3,33,3,2,1,2,1,0,0,0,0,0,1,0,0,1,1.0
644,1,18, 4,19,1,4,4,1,2,32,3,2,1,2,1,0,0,1,0,0,1,0,0,0,1.0
645,4,36, 3,80,5,2,3,4,3,27,3,2,1,2,1,0,0,1,0,1,0,0,0,1,2.0
646,1,30, 0,46,1,3,1,2,1,32,3,2,1,1,1,0,0,0,0,0,1,0,0,1,1.0
647,4,12, 2,14,3,3,2,2,2,26,3,1,1,1,1,1,0,1,0,0,1,0,0,1,2.0
648,3,24, 2,9,1,4,3,3,4,38,1,1,2,1,1,1,0,1,0,0,0,0,0,1,2.0
649,1,12, 2,7,1,3,3,4,3,40,3,1,2,1,1,0,0,1,0,1,0,0,1,0,2.0
650,1,48, 2,75,1,4,3,1,4,50,3,1,1,2,1,0,0,1,0,0,0,0,0,0,1.0
651,2,12, 2,19,1,3,3,2,2,37,3,1,1,1,1,0,0,1,0,0,1,0,1,0,2.0
652,1,24, 2,23,1,5,3,1,1,45,3,1,1,1,1,1,0,0,1,0,1,0,0,1,2.0
653,2,36, 3,81,2,5,3,4,3,42,3,4,1,2,1,1,0,1,0,0,1,0,0,0,2.0
654,4,24, 4,23,1,4,3,3,3,35,3,2,1,2,1,0,1,1,0,0,1,0,0,1,1.0
655,1,14, 2,40,1,1,3,4,4,22,3,1,1,1,1,1,0,1,0,0,0,0,0,1,1.0
656,2,12, 2,9,1,5,3,4,3,41,1,1,2,1,1,1,0,1,0,0,1,0,1,0,2.0
657,4,48,2,102,5,4,3,3,3,37,2,1,1,2,1,0,0,1,0,0,1,0,0,1,1.0
658,2,30, 0,42,1,3,2,1,3,28,3,2,1,1,1,0,0,1,0,0,1,0,0,1,1.0
659,2,18, 4,64,1,5,3,1,4,41,3,1,1,2,1,0,0,1,0,0,1,0,0,1,1.0
660,3,12, 2,13,1,3,4,4,1,23,3,1,1,1,1,0,0,1,0,1,0,0,0,1,1.0
661,1,12, 2,9,5,3,4,2,3,23,3,1,1,1,1,1,0,1,0,0,1,0,0,1,2.0
662,4,21, 2,22,1,5,3,2,1,50,3,2,1,1,1,0,0,1,0,0,1,0,0,1,1.0
663,2,6, 3,10,1,1,3,1,2,35,2,2,1,2,1,0,0,1,0,0,1,0,0,0,1.0
664,3,6, 4,10,1,3,2,4,2,50,3,1,1,1,1,0,0,1,0,0,1,0,1,0,1.0
665,4,24, 4,63,1,1,3,2,4,27,1,2,1,2,1,0,0,0,1,0,1,0,0,0,1.0
666,2,30, 1,35,4,3,3,2,3,34,2,1,2,2,1,0,0,1,0,0,1,0,0,1,1.0
667,4,48, 1,36,1,3,2,1,1,27,2,1,1,1,1,0,0,1,0,0,1,0,0,1,1.0
668,1,12, 4,48,1,5,3,4,2,43,3,2,1,2,1,1,0,0,1,1,0,0,0,1,2.0
669,3,30, 4,30,1,5,3,4,2,47,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1.0
670,4,24, 4,41,2,3,3,3,2,27,3,2,1,2,1,0,0,1,0,0,1,0,1,0,1.0
671,4,36, 2,57,2,4,3,2,3,31,3,2,1,2,1,0,0,1,0,0,1,0,0,1,1.0
672,4,60,2,104,1,5,3,4,2,42,3,1,1,2,1,1,0,1,0,0,1,0,0,0,1.0
673,4,6, 4,21,3,3,4,2,3,24,3,1,1,1,1,1,0,1,0,0,1,0,0,1,1.0
674,4,21, 3,26,3,2,3,2,1,41,1,1,2,1,1,0,0,1,0,0,1,0,1,0,2.0
675,4,30, 4,45,1,4,2,4,3,26,3,1,1,2,1,0,0,1,0,1,0,0,0,0,1.0
676,4,24, 4,52,1,5,3,4,3,33,3,1,1,2,1,0,0,1,0,0,1,0,0,1,1.0
677,2,72, 2,56,2,3,4,2,3,24,3,1,1,1,1,0,0,1,0,0,1,0,0,1,2.0
678,1,24, 2,24,1,5,3,4,1,64,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1.0
679,4,18, 2,15,1,2,2,1,1,26,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1.0
680,4,6, 2,15,1,2,2,2,4,56,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1.0
681,4,12, 2,23,5,3,3,4,4,37,3,1,1,2,1,0,0,1,0,0,0,0,0,1,1.0
682,4,15, 3,15,1,3,4,3,1,33,1,2,1,1,1,0,0,1,0,0,1,0,0,1,1.0
683,4,24, 4,51,1,2,4,3,4,47,3,3,1,2,1,0,0,1,0,0,0,0,0,1,1.0
684,2,36, 3,99,2,4,3,3,2,31,3,2,2,2,1,0,0,1,0,0,1,0,1,0,1.0
685,4,60, 2,65,5,3,3,4,4,34,3,1,2,2,1,1,0,1,0,0,0,0,0,1,1.0
686,3,10, 4,13,5,4,3,2,2,27,3,2,1,2,1,0,0,1,0,0,1,0,0,1,1.0
687,2,36, 3,29,2,5,3,3,4,30,3,1,1,1,1,1,0,1,0,0,0,0,0,1,1.0
688,4,9, 2,28,2,5,3,4,3,35,3,1,1,2,1,0,0,0,1,0,1,0,0,1,1.0
689,1,12, 2,37,4,3,3,3,2,31,3,1,2,1,1,1,0,1,0,0,1,0,0,1,1.0
690,1,15, 4,10,1,3,1,3,2,25,3,2,1,1,1,0,0,1,0,0,1,0,0,1,1.0
691,2,15, 2,26,2,3,2,2,1,25,3,1,1,1,1,0,0,1,0,0,1,0,1,0,1.0
692,2,24, 2,29,2,2,3,1,3,29,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1.0
693,1,6, 4,47,5,2,3,3,1,44,3,2,2,1,1,1,0,1,0,0,1,0,1,0,1.0
694,4,24, 2,23,1,4,3,2,3,28,3,1,1,2,1,0,0,1,0,0,1,0,0,1,1.0
695,4,6, 2,12,3,3,3,4,2,50,3,1,1,1,1,0,1,1,0,1,0,0,0,1,1.0
696,2,12, 2,11,1,4,3,3,1,29,3,2,1,1,2,0,0,0,0,0,1,0,0,1,1.0
697,4,12, 4,9,1,1,2,2,2,38,3,1,1,1,1,1,0,1,0,0,1,1,0,0,1.0
698,4,18, 4,18,1,3,3,2,3,24,3,2,1,1,1,0,0,1,0,0,1,0,0,1,1.0
699,3,15, 2,19,1,5,3,4,3,40,3,1,1,2,1,0,0,1,0,1,0,0,0,0,1.0
700,4,12, 2,11,3,3,2,4,3,29,3,1,1,1,1,0,0,1,0,1,0,0,1,0,2.0
701,1,48, 4,63,1,5,3,4,4,46,3,2,1,2,1,0,1,1,0,0,0,0,0,1,2.0
702,3,24, 2,14,2,5,2,2,4,47,3,1,1,2,1,0,0,1,0,0,0,0,0,1,1.0
703,2,30, 3,25,2,5,3,2,2,41,2,2,1,1,1,0,0,1,0,0,1,0,0,1,1.0
704,2,27, 2,25,1,2,2,1,2,32,3,1,2,2,1,0,0,1,0,0,1,0,0,1,1.0
705,4,15, 2,53,3,5,2,4,4,35,3,1,1,1,1,1,0,1,0,0,0,0,0,1,1.0
706,2,48, 2,66,2,4,3,2,2,24,3,1,1,1,1,1,0,1,0,0,1,0,0,1,2.0
707,2,12, 0,30,1,2,2,3,2,25,3,2,1,1,1,0,0,1,0,1,0,0,0,1,2.0
708,2,9, 2,12,1,5,2,4,1,25,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1.0
709,2,9, 2,21,1,3,3,2,1,37,3,1,2,1,1,0,0,1,0,0,1,0,1,0,1.0
710,4,18, 4,6,3,5,3,3,2,32,1,2,1,2,1,0,0,1,0,0,1,0,0,0,1.0
711,1,6, 1,12,1,5,2,4,4,35,3,1,1,1,1,0,0,1,0,0,0,0,0,1,2.0
712,4,21, 2,25,5,5,3,4,1,46,3,1,1,2,1,0,1,1,0,0,1,0,0,0,1.0
713,1,9, 4,11,1,3,3,4,1,25,3,2,1,1,1,0,0,1,0,0,1,0,1,0,1.0
714,2,60,2,140,1,4,3,2,4,27,3,1,1,2,1,1,0,1,0,0,1,0,0,0,2.0
715,4,30, 4,76,5,5,3,4,3,63,3,2,1,1,1,0,1,1,0,0,1,0,0,1,1.0
716,4,30, 4,31,5,5,3,2,3,40,3,2,2,2,1,0,0,1,0,0,1,0,0,1,1.0
717,4,18, 2,15,1,3,3,2,4,32,3,1,1,2,1,0,0,1,0,0,0,0,0,0,1.0
718,3,24, 4,31,5,3,3,2,3,31,3,2,1,2,1,0,0,1,0,0,1,0,0,1,1.0
719,2,20, 0,61,2,5,4,4,3,31,1,2,1,2,1,0,1,1,0,0,1,0,0,1,1.0
720,3,9, 0,13,1,2,3,2,3,34,3,2,1,2,1,0,0,1,0,0,1,0,0,0,2.0
721,2,6, 1,4,4,2,2,2,2,24,1,1,2,1,1,0,0,1,0,1,0,0,0,1,2.0
722,1,12, 2,12,1,3,2,2,1,24,3,1,1,1,1,1,0,1,0,0,1,0,1,0,2.0
723,2,9, 2,8,3,3,2,3,1,66,3,1,1,1,1,0,0,1,0,0,1,0,1,0,1.0
724,4,27, 2,26,1,3,2,3,1,21,3,1,1,1,1,1,0,1,0,1,0,0,0,1,2.0
725,4,6, 4,2,4,3,2,2,1,41,1,2,1,1,1,1,0,1,0,0,1,0,1,0,1.0
726,4,15, 4,13,3,3,4,2,2,47,3,2,1,1,1,0,0,1,0,0,1,0,1,0,1.0
727,1,18, 2,19,1,3,2,4,3,25,1,2,1,1,1,0,0,1,0,1,0,0,0,1,2.0
728,2,48, 1,64,1,5,2,3,4,59,3,1,1,1,1,0,0,1,0,1,0,0,0,1,2.0
729,3,24, 4,13,4,3,1,4,1,36,3,2,1,2,1,0,0,1,0,0,1,0,0,1,1.0
730,2,24, 3,64,1,2,3,2,3,33,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1.0
731,1,24, 2,20,1,3,3,4,1,21,3,1,2,1,1,0,0,1,0,1,0,0,1,0,2.0
732,2,8, 2,8,1,4,2,2,1,44,3,1,1,1,1,0,0,0,0,0,1,0,1,0,1.0
733,4,24, 2,26,4,3,2,4,3,28,3,1,1,2,1,0,1,1,0,1,0,0,0,1,1.0
734,4,4, 4,34,1,4,2,1,1,37,3,1,2,1,1,1,0,1,0,0,1,0,0,1,1.0
735,2,36, 1,40,5,2,2,2,4,29,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1.0
736,2,24,2,116,1,3,2,4,3,23,3,2,1,1,1,0,1,1,0,1,0,0,0,0,2.0
737,1,18, 2,44,2,3,3,4,3,35,3,1,2,2,1,1,0,1,0,0,1,0,1,0,1.0
738,4,6, 4,68,1,4,3,3,4,45,3,2,2,2,1,1,0,1,0,0,1,0,0,0,1.0
739,2,30, 0,43,2,3,2,4,3,26,3,2,1,1,1,0,0,1,0,1,0,0,1,0,2.0
740,1,24, 1,23,2,4,3,3,3,32,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1.0
741,2,10, 1,10,1,3,3,4,1,23,2,1,1,1,1,0,0,1,0,0,1,0,1,0,1.0
742,4,21, 2,32,5,5,3,3,2,41,3,1,1,2,1,0,0,1,0,0,1,0,0,1,1.0
743,1,24, 1,25,3,3,3,4,1,22,2,1,1,2,1,0,0,1,0,0,1,0,0,1,1.0
744,1,39,4,142,5,4,3,4,2,30,3,2,1,2,1,0,0,1,0,0,1,0,0,0,1.0
745,1,13, 4,18,1,2,3,1,2,28,1,2,1,1,1,0,0,1,0,0,1,0,1,0,1.0
746,1,15, 2,25,1,1,2,4,3,23,3,1,1,1,1,1,0,1,0,1,0,0,0,1,1.0
747,1,12, 2,13,1,2,2,1,1,37,3,1,1,1,1,1,0,1,0,0,1,0,1,0,2.0
748,4,21, 2,52,5,3,3,3,3,26,3,1,1,1,1,0,1,1,0,0,1,0,0,1,1.0
749,4,15, 2,30,1,4,3,2,3,33,3,1,1,1,1,0,1,1,0,0,1,0,0,1,1.0
750,1,6, 2,4,1,5,2,1,2,49,1,1,1,2,1,0,0,1,0,0,1,0,0,1,1.0
751,1,18, 2,10,1,2,2,2,3,23,3,1,1,1,1,1,0,1,0,0,1,0,1,0,2.0
752,2,12, 2,8,2,4,2,4,1,23,3,1,1,1,1,0,0,1,0,1,0,0,1,0,1.0
753,4,30, 4,58,1,4,2,2,3,25,3,2,1,1,1,0,0,1,0,0,1,0,0,1,1.0
754,4,12, 3,16,4,5,3,4,4,55,3,2,2,1,1,0,0,1,0,0,0,0,0,1,2.0
755,1,24, 2,13,5,4,2,4,4,32,3,1,1,1,1,1,0,1,0,1,0,0,0,1,2.0
756,3,6, 4,13,1,3,3,1,1,74,3,3,2,1,2,1,0,1,0,0,1,1,0,0,1.0
757,3,15, 4,13,5,3,3,4,4,39,3,2,1,2,1,0,0,1,0,0,0,0,0,1,2.0
758,4,24, 2,14,1,3,3,2,1,31,3,1,1,2,1,1,0,0,0,0,1,0,0,1,1.0
759,1,12, 4,7,1,5,3,3,2,35,3,2,1,1,1,1,0,1,0,0,1,0,0,1,2.0
760,4,15, 4,50,5,5,2,4,3,59,3,1,1,2,1,1,0,1,0,0,1,0,0,1,1.0
761,1,18, 4,21,1,3,2,4,1,24,3,2,1,1,1,0,0,1,0,1,0,0,0,1,2.0
